internal_id,sign_id,numbering_system,description,parpola_id,wells_ids,mahadevan_ids,parpola_allographs,icit_function,corpus_freq,start_rate,end_rate,internal_rate,in_corpus,n_feature_dims
f1ef9f67-72d9-53e6-9ad2-14554b70957e,Yunmapped_0427,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
feb15919-61f8-5081-a903-130318142b99,Yunmapped_0309,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
b9b73aa1-62d7-5742-baf7-2b1c5669aedd,Yunmapped_0768,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
4adf6ccc-0fce-5676-abd0-d84e9409beff,Yunmapped_0761,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
72fe2d18-8ca4-5dce-9f43-f4122f7c84e4,Yunmapped_0069,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
43edef8e-aa3b-535f-b95a-b1eb57518224,Yunmapped_0958,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
5d2f22f4-a9ca-5798-bc2e-c1b40480d4b7,Yunmapped_0296,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
f71b2a01-5fc3-51de-ac47-dd859d85453e,Yunmapped_0121,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
f4b008bb-631d-577b-ba97-c25dd927e580,Yunmapped_0083,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
e323389e-93d1-5a08-b462-d68527dd1494,Yunmapped_0859,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
68512370-3685-5cf0-8ed0-f5465c7f2865,Yunmapped_0474,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
92014d9c-6bd6-55d2-a76b-70e549032311,Yunmapped_0762,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
a3b8a76d-6cb1-5f6f-a5dd-066d6e5b2ad3,Yunmapped_0393,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
ad660739-a3d5-5b51-abc6-70e1086e8f14,Yunmapped_0457,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
bb3e8f03-24d4-5b2d-8863-0fb97aeb64a3,Yunmapped_0897,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
cc830bc2-d5e5-5bc6-a3a6-2be77796e5d5,Yunmapped_0688,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
10e061d5-3bd2-5361-97d0-0b9151b800a9,Yunmapped_0858,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
fa14fcd8-63b9-5241-90c5-12de3ae29d9f,Yunmapped_0122,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
3a039d05-cbcd-52f0-9520-4cd7cf220f9a,Yunmapped_0843,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
55a08104-2f4f-5463-ac01-c132bd27742a,Yunmapped_0428,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
3d501ee5-171d-5fc6-81aa-a4f57446ef8c,Yunmapped_0277,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
14cfda3c-d26f-59ee-b006-7bfc431802c4,Yunmapped_0707,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
e0099991-c61d-5806-bdc7-7959d1978fe2,Yunmapped_0535,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
61a93ea6-cb77-5b0a-942d-ace8cec0e42d,Yunmapped_0099,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
894fc342-c816-5d4c-ae11-d5470c7a3994,Yunmapped_0894,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
7779efb6-2267-5a89-8fd5-0395904dab54,Yunmapped_0694,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
eb2f237e-219b-5030-8e54-b6227695efdc,Yunmapped_0818,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
02c98d28-2665-58d3-8838-dced4c2e3a41,Yunmapped_0264,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
2e0d258c-e2b0-59d6-aff5-32ecdb336645,Yunmapped_0944,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
b2df290d-4a3d-5b96-b100-68c20bcb1e9d,Yunmapped_0123,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
534aefd2-60a6-53ff-bb39-fc580b6d8364,Yunmapped_0849,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
a04961ce-1574-5324-86b4-363a6bb0a9cb,Yunmapped_0727,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
60cc3901-cf93-5a23-b5a3-f22ef7d33a13,Yunmapped_0224,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
2d336d99-c7f5-53ac-a0d1-6ceefd3c3fc0,Yunmapped_0953,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
7153d835-3e6c-597b-b8c5-569495abadba,Yunmapped_0809,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
5809802c-8c56-5763-b8eb-14cb049afce5,Yunmapped_0466,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
180154b4-8806-5e9a-8877-c3c7c02fd8f4,Yunmapped_0228,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
9023d884-e2c9-5926-84fd-cc3975d8e657,Yunmapped_0729,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
416945df-8570-514e-99c0-a2151bc4aa3a,Yunmapped_0385,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
795940b9-30c4-59b6-ae9a-3d842d02dace,Yunmapped_0444,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
dfb84229-1856-5873-8a49-c71b36701162,Yunmapped_0338,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
e3dd6737-c575-5119-aeb8-8c6216788c70,Yunmapped_0145,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
0ea214d0-228a-5d26-9b91-5f896aa15e64,Yunmapped_0383,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
46109d7f-dc62-5435-87c6-77a0c03a66c0,Yunmapped_0686,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
b540fd26-13ce-57c4-a2e3-6af0797c7503,Yunmapped_0793,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
9bd8264d-b523-507c-b280-951f191d2950,Yunmapped_0179,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
b6162538-28c5-5449-ad49-a7da6bb1d5d6,Yunmapped_0045,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
db8d2d3e-6345-519a-99ce-77973f7248da,Yunmapped_0256,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
8f0be834-fb67-5e6b-b733-8cdee9029759,Yunmapped_0514,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
e75b0460-b9ff-51ae-a2b8-6fd5391c755f,Yunmapped_0697,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
f15fcd63-d0e5-563c-9c40-c1d5b14f034c,Yunmapped_0343,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
ab323f2b-71d7-5f81-9967-5d32d9bedec4,Yunmapped_0781,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
677306cb-08c7-5225-8087-1e842d18d4c4,Yunmapped_0291,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
89fcbac0-b7bb-50da-ba06-04ff64b54627,Yunmapped_0751,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
71d04134-20a5-52af-bd08-23782de84aff,Yunmapped_0571,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
8137b87b-3723-5499-b8b1-68be121ef7a9,Yunmapped_0689,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
f57ba106-32f8-5fec-b7f6-26dca50a19e0,Yunmapped_0807,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
4345b32e-f0de-50d6-b3ec-344121dd75f4,Yunmapped_0131,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
0e36e234-39f0-5b4c-9bcb-39bc6be91ac6,Yunmapped_0764,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
c30fb4c3-f824-5e39-a989-c2f09c18936c,Yunmapped_0573,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
56350df3-c109-5a87-bade-4aa1add2ec5f,Yunmapped_0307,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
8cb78d3b-8e9e-548e-b343-05580b1bfdcc,Yunmapped_0173,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
a40af45d-0242-5ed5-8220-efcee8c1ff93,Yunmapped_0106,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
a85224cb-aa10-542d-a69f-f6d18a96a9f8,Yunmapped_0209,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
296bf7cd-9420-5d2c-b692-2bba50ec4886,Yunmapped_0731,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
0f713a41-3cad-5ed8-8c71-bc411c1a2e8b,Yunmapped_0058,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
b7c17df4-4130-59c3-88fb-72cf61419e45,Yunmapped_0878,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
57fed4f9-d758-5c45-9c1b-a4c838f962ab,Yunmapped_0412,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
47e638ef-9e77-58cb-9482-9649c6d0b1fd,Yunmapped_0105,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
3ba9c3e8-4e0d-52fe-b868-1307944b929d,Yunmapped_0208,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
2b85320f-8dab-5525-ae66-68869715c593,Yunmapped_0505,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
6d4ef740-5240-5baf-a6b4-1e405503941e,Yunmapped_0363,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
8a59bfcf-4382-5b07-b163-925a7bba2c0f,Yunmapped_0481,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
edb0e8df-326c-5221-90c6-3d946bf75fee,Yunmapped_0577,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
82a1dd70-885b-5c1f-a2cf-bcb9197c98fb,Yunmapped_0133,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
7766a50c-6c52-51fb-9821-9eab140a3e62,Yunmapped_0635,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
1fc58894-ca9b-5f11-9f76-cf3704ee01fb,Yunmapped_0874,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
16a032ac-928d-5ce9-b7b3-e4325bc40676,Yunmapped_0855,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
2b29a935-16fe-59a1-90ef-c1d7db677b6a,Yunmapped_0389,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
bcd6a5aa-cacb-5c9d-9ff5-81e319d72c8c,Yunmapped_0541,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
c89982ae-2ec3-523a-a1ac-6011165ce737,Yunmapped_0270,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
816e58dd-7b49-50ad-88f0-63fd37d7ccf0,Yunmapped_0633,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
877b4b0b-6f0f-538b-ab5c-570e42f4916a,Yunmapped_0586,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
053d3d00-dab7-5c2b-8205-523eb078c573,Yunmapped_0325,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
18226bf2-e993-5c76-86fc-4dfaf08bf044,Yunmapped_0620,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
761c7f1b-f7c9-5739-8de7-adcf8bf789b9,Yunmapped_0342,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
a27adba6-9906-544c-bba7-9c4c9a46f6ca,Yunmapped_0627,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
33a2d6ab-741e-55de-8e23-58e646524fcf,Yunmapped_0753,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
08852984-381c-54f5-9250-7c4006a39b0b,Yunmapped_0340,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
bf0bf51e-6758-5912-b6f2-847058b7b824,Yunmapped_0328,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
8ed0ec05-bb67-50d0-a4f0-8369da982951,Yunmapped_0931,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
780ffbea-b16f-5a27-bac6-8526927a75e8,Yunmapped_0999,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
2494033c-bdac-5180-a9e2-feb7924d5409,Yunmapped_0376,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
1579dac8-af07-5906-9c2e-f123bbccbb56,Yunmapped_0956,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
67ae7b10-07c1-5d45-a603-24dcf8dcae17,Yunmapped_0570,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
d48123df-2cba-5c3c-a8f6-e718c29fec57,Yunmapped_0942,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
207fe9a1-f440-592b-89dc-5335477de882,Yunmapped_0723,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
4d919b36-e97a-5ac0-989d-f7aa036d8973,Yunmapped_0073,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
07065c07-18a8-5cfb-ab42-a9efb94d036c,Yunmapped_0452,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
a9c8ce97-c1d0-59a1-8e39-03e0de03df51,Yunmapped_0547,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
1837b7c5-ea25-5a4e-98c3-e19867075dea,Yunmapped_0629,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
828873c9-f8d0-5e33-86c0-a43bc6f8ec4f,Yunmapped_0281,yajnadevam_glyphid,,,,,,,1,0.0,1.0,0.0,True,0
136a1678-3d3d-50a0-a13c-e328fd66a3b1,Yunmapped_0909,yajnadevam_glyphid,,,,,,,1,1.0,0.0,0.0,True,0
16ba582e-4e80-5483-bf82-9b320a949285,Yunmapped_0606,yajnadevam_glyphid,,,,,,,1,0.0,0.0,1.0,True,0
