book,chapter,strophe,verse,n_words,padapatha_words_ws_joined
6,28,5,2,12,imāḥ yāḥ gāvaḥ sa janāsaḥ indraḥ icchāmi id hṛdā manasā cit indram
6,28,6,1,9,yūyam gāvaḥ medayatha kṛśam cit aśrīram cit kṛṇutha supratīkam
6,28,6,2,10,bhadram gṛham kṛṇutha bhadra vācaḥ bṛhat vaḥ vayaḥ ucyate sabhāsu
6,28,7,1,9,prajāvatīḥ su yavasam riśantīḥ śuddhāḥ apaḥ su prapāṇe pibantīḥ
6,28,7,2,12,mā vaḥ stenaḥ īśata mā agha śaṃsaḥ pari vaḥ hetiḥ rudrasya vṛjyāḥ
6,28,8,1,7,upa idam upaparcanam āsu goṣu upa pṛcyatām
6,28,8,2,7,upa ṛṣabhasya retasi upa indra tava vīrye
6,29,1,1,9,indram vaḥ naraḥ sakhyāya sepuḥ mahaḥ yantaḥ sumataye cakānāḥ
6,29,1,2,10,mahaḥ hi dātā vajrahastaḥ asti mahām u raṇvam avase yajadhvam
6,29,2,1,9,ā yasmin haste naryā mimikṣuḥ ā rathe hiraṇyaye ratheṣṭhāḥ
6,29,2,2,9,āḥ raśmayaḥ gabhastyoḥ sthūrayoḥ ā adhvan aśvāsaḥ vṛṣaṇaḥ yujānāḥ
6,29,3,1,10,śriye te pādā duvaḥ ā mimikṣuḥ dhṛṣṇuḥ vajrī śavasā dakṣiṇāvān
6,29,3,2,10,vasānaḥ atkam surabhim dṛśe kam svar na nṛto iṣiraḥ babhūtha
6,29,4,1,10,sa somaḥ āmiślatamaḥ sutaḥ bhūt yasmin paktiḥ pacyate santi dhānāḥ
6,29,4,2,9,indram naraḥ stuvantaḥ brahma kārāḥ ukthā śaṃsantaḥ deva vātatamāḥ
6,29,5,1,11,na te antaḥ śavasaḥ dhāyi asya vi tu bābadhe rodasī mahitvā
6,29,5,2,10,ā tā sūriḥ pṛṇati tūtujānaḥ yūthā iva apsu samījamānaḥ ūtī
6,29,6,1,12,eva id indraḥ su havaḥ ṛṣvaḥ astu ūtī an ūtī hiriśipraḥ satvā
6,29,6,2,11,evā hi jātaḥ asamāti ojāḥ purū ca vṛtrā hanati ni dasyūn
6,30,1,1,9,bhūyas id vāvṛdhe vīryā ayam ekaḥ ajuryaḥ dayate vasūni
6,30,1,2,11,pra ririce divaḥ indraḥ pṛthivyāḥ ardham id asya prati rodasī ubhe
6,30,2,1,10,adhā manye bṛhat asuryam asya yāni dādhāra nakir _ mināti
6,30,2,2,10,dive dive sūryaḥ darśataḥ bhūt vi sadmāni urviyā sukratuḥ dhāt
6,30,3,1,12,adyā cit nu cit tat apaḥ nadīnām yat ābhyaḥ aradaḥ gātum indra
6,30,3,2,9,ni parvatāḥ admasadaḥ na seduḥ tvayā dṛḍhāni sukrato rajāṃsi
6,30,4,1,12,satyam id tat na tvāvāṁ anyaḥ asti indra devaḥ na martyaḥ jyāyān
6,30,4,2,8,ahan ahim pariśayānam arṇaḥ avāsṛjaḥ apaḥ acchā samudram
6,30,5,1,9,tvam apaḥ vi duraḥ viṣūcīḥ indra dṛﾱham arujaḥ parvatasya
6,30,5,2,9,rāja abhavaḥ jagataḥ carṣaṇīnām sākam sūryam janayan dyām uṣāsam
6,31,1,1,10,abhūḥ ekaḥ rayi pate rayīṇām ā hastayoḥ adhithāḥ indra kṛṣṭīḥ
6,31,1,2,9,vi toke apsu tanaye ca sūre avocanta carṣaṇayaḥ vivācaḥ
6,31,2,1,9,tvat bhiyā indra pārthivāni viśvā acyutā cit cyāvayante rajāṃsi
6,31,2,2,9,dyāvākṣāmā parvatāsaḥ vanāni viśvam dṛﾱham bhayate ajman ā te
6,31,3,1,9,tvam kutsena abhi śuṣṇam indra aśuṣam yudhya kuyavam gaviṣṭau
6,31,3,2,8,daśa prapitve adha sūryasya muṣāyaḥ cakram aviveḥ rapāṃsi
6,31,4,1,8,tvam śatāni ava śambarasya puraḥ jaghantha apratīni dasyoḥ
6,31,4,2,10,aśikṣaḥ yatra śacyā śacīvas divodāsāya sunvate sutakre bharadvājāya gṛṇate vasūni
6,31,5,1,11,sa satya satvan mahate raṇāya ratham ā tiṣṭha tuvi nṛmṇa bhīmam
6,31,5,2,10,yāhi prapathin avasā upa madrik pra ca śruta śrāvaya carṣaṇibhyaḥ
6,32,1,1,7,apūrvyā purutamāni asmai mahe vīrāya tavase turāya
6,32,1,2,7,virapśine vajriṇe śantamāni vacāṃsi āsā sthavirāya takṣam
6,32,2,1,8,sa mātarā sūryeṇa kavīnām avāsayat rujat adrim gṛṇānaḥ
6,32,2,2,8,su ādhībhiḥ ṛkvabhiḥ vāvaśānaḥ ud usriyāṇām asṛjat nidānam
6,32,3,1,8,sa vahnibhiḥ ṛkvabhiḥ goṣu śaśvat mitajñubhiḥ purukṛtvā jigāya
6,32,3,2,9,puraḥ purohā sakhibhiḥ sakhīyan dṛﾱhāḥ ruroja kavibhiḥ kaviḥ san
6,32,4,1,9,sa nīvyābhiḥ jaritāram acchā mahaḥ vājebhiḥ mahadbhiḥ ca śuṣmaiḥ
6,32,4,2,9,puru vīrābhiḥ vṛṣabha kṣitīnām ā girvaṇaḥ suvitāya pra yāhi
6,32,5,1,9,sa sargeṇa śavasā taktaḥ atyaiḥ apa indraḥ dakṣiṇatas turāṣāh
6,32,5,2,8,itthā sṛjānāḥ anapāvṛt artham dive dive viviṣuḥ apramṛṣyam
6,33,1,1,12,yaḥ ojiṣṭhaḥ indra tam su naḥ dāḥ madaḥ vṛṣan su abhiṣṭiḥ dāsvān
6,33,1,2,9,sauvaśvyam yaḥ vanavat su aśvaḥ vṛtrā samatsu sāsahat amitrān
6,33,2,1,8,tvām hi indra avase vivācaḥ havante carṣaṇayaḥ śūrasātau
6,33,2,2,10,tvam viprebhiḥ vi paṇīn aśāyaḥ tvotaḥ id sanitā vājam arvā
6,33,3,1,10,tvam tāṁ indra ubhayān amitrān dāsā vṛtrāṇi āryā ca śūra
6,33,3,2,10,vadhīḥ vanā iva sudhitebhiḥ atkaiḥ ā pṛtsu darṣi nṛṇām nṛtama
6,33,4,1,11,sa tvam naḥ indra akavābhiḥ ūtī sakhā viśvāyuḥ avitā vṛdhe bhūḥ
6,33,4,2,8,svarṣātā yat hvayāmasi tvā yudhyantaḥ nemadhitā pṛtsu śūra
6,33,5,1,11,nūnam naḥ indra aparāya ca syāḥ bhava mṛﾱīke uta naḥ abhiṣṭau
6,33,5,2,8,itthā gṛṇantaḥ mahinasya śarman divi syāma pārye goṣatamāḥ
6,34,1,1,13,sam ca tve jagmuḥ giraḥ indra pūrvīḥ vi ca tvat yanti vibhvaḥ manīṣāḥ
6,34,1,2,10,purā nūnam ca stutayaḥ ṛṣīṇām paspṛdhre indre adhi uktha arkā
6,34,2,1,11,puru hūtaḥ yaḥ puru gūrtaḥ ṛbhvān ekaḥ puru praśastaḥ asti yajñaiḥ
6,34,2,2,9,rathaḥ na mahe śavase yujānaḥ asmābhiḥ indraḥ anumādyaḥ bhūt
6,34,3,1,11,na yam hiṃsanti dhītayaḥ na vāṇīḥ indram nakṣanti id abhi vardhayantīḥ
6,34,3,2,10,yadi stotāraḥ śatam yat sahasram gṛṇanti girvaṇasam śam tat asmai
6,34,4,1,11,asmai etat divi arcā iva māsā mimikṣa indre ni ayāmi somaḥ
6,34,4,2,11,janam na dhanvan abhi sam yat āpaḥ satrā vāvṛdhuḥ havanāni yajñaiḥ
6,34,5,1,9,asmai etat mahi āṅgūṣam asmai indrāya stotram matibhiḥ avāci
6,34,5,2,9,asat yathā mahati vṛtratūrye indraḥ viśvāyuḥ avitā vṛdhaḥ ca
6,35,1,1,10,kadā bhuvan ratha kṣayāṇi brahma kadā stotre sahasra poṣyam dāḥ
6,35,1,2,10,kadā stomam vāsayaḥ asya rāyā kadā dhiyaḥ karasi vāja ratnāḥ
6,35,2,1,12,karhi svid tat indra yat nṛbhiḥ nṝn vīraiḥ vīrān nīḍayāse jaya ājīn
6,35,2,2,11,tri dhātu gāḥ adhi jayāsi goṣu indra dyumnam svarvat dhehi asme
6,35,3,1,10,karhi svid tat indra yat jaritre viśvapsu brahma kṛṇavaḥ śaviṣṭha
6,35,3,2,10,kadā dhiyaḥ na niyutaḥ yuvāse kadā go maghā havanāni gacchāḥ
6,35,4,1,11,sa go maghāḥ jaritre aśva ścandrāḥ vāja śravasaḥ adhi dhehi pṛkṣaḥ
6,35,4,2,9,pīpihi iṣaḥ sudughām indra dhenum bharadvājeṣu su rucaḥ rurucyāḥ
6,35,5,1,12,tam ā nūnam vṛjanam anyathā cit śūraḥ yat śakra vi duraḥ gṛṇīṣe
6,35,5,2,10,mā niḥ aram śukra dughasya dhenoḥ āṅgirasān brahmaṇā vipra jinva
6,36,1,1,9,satrā madāsaḥ tava viśvajanyāḥ satrā rāyaḥ adha ye pārthivāsaḥ
6,36,1,2,8,satrā vājānām abhavaḥ vibhaktā yat deveṣu dhārayatha asuryam
6,36,2,1,10,anu pra yeje janaḥ ojaḥ asya satrā dadhire anu vīryāya
6,36,2,2,9,syūmagṛbhe dudhaye arvate ca kratum vṛñjanti api vṛtra hatye
6,36,3,1,8,tam sadhrīcīḥ ūtayaḥ vṛṣṇyāni pauṃsyāni niyutaḥ saścuḥ indram
6,36,3,2,10,samudram na sindhavaḥ uktha śuṣmāḥ uru vyacasam giraḥ ā viśanti
6,36,4,1,11,sa rāyaḥ khām upa sṛja gṛṇānaḥ puru ścandrasya tvam indra vasvaḥ
6,36,4,2,8,patiḥ babhūtha asamaḥ janānām ekaḥ viśvasya bhuvanasya rājā
6,36,5,1,12,sa tu śrudhi śrutyāḥ yaḥ duvoyuḥ dyauḥ na bhūma abhi rāyaḥ aryaḥ
6,36,5,2,9,asaḥ yathā naḥ śavasā cakānaḥ yuge yuge vayasā cekitānaḥ
6,37,1,1,10,arvāk ratham viśva vāram te ugra indra yuktāsaḥ harayaḥ vahantu
6,37,1,2,10,kīriḥ cit hi tvā havate svarvān ṛdhīmahi sadhamādaḥ te adya
6,37,2,1,9,pra u droṇe harayaḥ karmā agman punānāsaḥ ṛjyantaḥ abhūvan
6,37,2,2,9,indraḥ naḥ asya pūrvyaḥ papīyāt dyukṣaḥ madasya somyasya rājā
6,37,3,1,8,āsasrāṇāsaḥ śavasānam acchā indram su cakre rathyāsaḥ aśvāḥ
6,37,3,2,11,abhi śravaḥ ṛjyantaḥ vaheyuḥ nu cit nu vāyoḥ amṛtam vi dasyet
6,37,4,1,7,variṣṭhaḥ asya dakṣiṇām iyarti indraḥ maghonām tuvikūrmitamaḥ
6,37,4,2,10,yayā vajrivas pariyāsi aṃhaḥ maghā ca dhṛṣṇo dayase vi sūrīn
6,37,5,1,9,indraḥ vājasya sthavirasya dātā indraḥ gīrbhiḥ vardhatām vṛddha mahāḥ
6,37,5,2,9,indraḥ vṛtram haniṣṭhaḥ astu satvā tā sūriḥ pṛṇati tūtujānaḥ
6,38,1,1,11,apāt itas ud u naḥ citratamaḥ mahīm bharṣat dyumatīm indra hūtim
6,38,1,2,8,panyasīm dhītim daivyasya yāman janasya rātim vanate sudānuḥ
6,38,2,1,10,dūrāt cit ā vasataḥ asya karṇā ghoṣāt indrasya tanyati bruvāṇaḥ
6,38,2,2,10,ā iyam enam deva hūtiḥ vavṛtyāt madryak indram iyam ṛcyamānā
6,38,3,1,10,tam vaḥ dhiyā paramayā purājām ajaram indram abhī anūṣi arkaiḥ
6,38,3,2,12,brahmā ca giraḥ dadhire sam asmin mahān ca stomaḥ adhi vardhat indre
6,38,4,1,12,vardhāt yam yajñaḥ uta somaḥ indram vardhāt brahma giraḥ ukthā ca manma
6,38,4,2,11,vardha aha enam uṣasaḥ yāman aktoḥ vardhān māsāḥ śaradaḥ dyāvaḥ indram
6,38,5,1,8,evā jajñānam sahase asāmi vāvṛdhānam rādhase ca śrutāya
6,38,5,2,8,mahām ugram avase vipra nūnam ā vivāsema vṛtratūryeṣu
6,39,1,1,8,mandrasya kaveḥ divyasya vahneḥ vipra manmanaḥ vacanasya madhvaḥ
6,39,1,2,10,apāḥ naḥ tasya sacanasya deva iṣaḥ yuvasva gṛṇate go agrāḥ
6,39,2,1,10,ayam uśānaḥ pari adrim usrāḥ ṛta dhītibhiḥ ṛta yuj yujānaḥ
6,39,2,2,11,rujat a rugṇam vi valasya sānum paṇīn vacobhiḥ abhi yodhat indraḥ
6,39,3,1,10,ayam dyotayat adyutaḥ vi aktūn doṣā vastoḥ śaradaḥ induḥ indra
6,39,3,2,10,imam ketum adadhuḥ nu cit ahnām śuci janmanaḥ uṣasaḥ cakāra
6,39,4,1,9,ayam rocayat arucaḥ rucānaḥ ayam vāsayat vi ṛtena pūrvīḥ
6,39,4,2,9,ayam īyate ṛta yugbhiḥ aśvaiḥ svarvidā nābhinā carṣaṇi prāḥ
6,39,5,1,10,nu gṛṇānaḥ gṛṇate pratna rājan iṣaḥ pinva vasu deyāya pūrvīḥ
6,39,5,2,9,apaḥ oṣadhīḥ aviṣāḥ vanāni gāḥ arvataḥ nṝn ṛcase rirīhi
6,40,1,1,11,indra piba tubhyam sutaḥ madāya ava sya harī vi muca sakhāyā
6,40,1,2,11,uta pra gāya gaṇe ā niṣadyā athā yajñāya gṛṇate vayaḥ dhāḥ
6,40,2,1,9,asya piba yasya jajñānaḥ indra madāya kratve apibaḥ virapśin
6,40,2,2,13,tam u te gāvaḥ naraḥ āpaḥ adriḥ indum sam ahyan pītaye sam asmai
6,40,3,1,10,samiddhe agnau sute indra some ā tvā vahantu harayaḥ vahiṣṭhāḥ
6,40,3,2,9,tvāyatā manasā johavīmi indra ā yāhi suvitāya mahe naḥ
6,40,4,1,10,ā yāhi śaśvat uśatā yayātha indra mahā manasā soma peyam
6,40,4,2,11,upa brahmāṇi śṛṇavaḥ imā naḥ athā te yajñaḥ tanve vayaḥ dhāt
6,40,5,1,13,yat indra divi pārye yat ṛdhak yat vā sve sadane yatra vā asi
6,40,5,2,9,atas naḥ yajñam avase niyutvān sajoṣāḥ pāhi girvaṇaḥ marudbhiḥ
6,41,1,1,9,a heḍamānaḥ upa yāhi yajñam tubhyam pavante indavaḥ sutāsaḥ
6,41,1,2,11,gāvaḥ na vajrin svam okaḥ accha indra ā gahi prathamaḥ yajñiyānām
6,41,2,1,12,yā te kākud su kṛtā yā variṣṭhā yayā śaśvat pibasi madhvaḥ ūrmim
6,41,2,2,12,tayā pāhi pra te adhvaryuḥ asthāt sam te vajraḥ vartatām indra gavyuḥ
6,41,3,1,10,eṣa drapsaḥ vṛṣabhaḥ viśva rūpaḥ indrāya vṛṣṇe sam akāri somaḥ
6,41,3,2,11,etam piba harivas sthātar ugra yasya īśiṣe pradivi yaḥ te annam
6,41,4,1,10,sutaḥ somaḥ a sutāt indra vasyān ayam śreyān cikituṣe raṇāya
6,41,4,2,10,etam titirvaḥ upa yāhi yajñam tena viśvāḥ taviṣīḥ ā pṛṇasva
6,41,5,1,10,hvayāmasi tvā indra yāhi arvāṅ aram te somaḥ tanve bhavāti
6,41,5,2,9,śatakrato mādayasva suteṣu pra asmāṁ ava pṛtanāsu pra vikṣu
6,42,1,1,6,prati asmai pipīṣate viśvāni viduṣe bhara
6,42,1,2,5,araṅgamāya jagmaye a paścāddaghvane nare
6,42,2,1,7,ā īm enam pratyetana somebhiḥ soma pātamam
6,42,2,2,5,amatrebhiḥ ṛjīṣiṇam indram sutebhiḥ indubhiḥ
6,42,3,1,5,yadī sutebhiḥ indubhiḥ somebhiḥ pratibhūṣatha
6,42,3,2,8,veda viśvasya medhiraḥ dhṛṣat tam tam id eṣate
6,42,4,1,8,asmai asmai id andhasaḥ adhvaryo pra bhara sutam
6,42,4,2,6,kuvid samasya jenyasya śardhataḥ abhiśasteḥ avasparat
6,43,1,1,6,yasya tyad śambaram made divodāsāya randhayaḥ
6,43,1,2,7,ayam sa somaḥ indra te sutaḥ piba
6,43,2,1,8,yasya tīvra sutam madam madhyam antam ca rakṣase
6,43,2,2,7,ayam sa somaḥ indra te sutaḥ piba
6,43,3,1,7,yasya gāḥ antar aśmanaḥ made dṛḍhāḥ avāsṛjaḥ
6,43,3,2,7,ayam sa somaḥ indra te sutaḥ piba
6,43,4,1,6,yasya mandānaḥ andhasaḥ māghonam dadhiṣe śavaḥ
6,43,4,2,7,ayam sa somaḥ indra te sutaḥ piba
6,44,1,1,6,yaḥ rayivas rayintamaḥ yaḥ dyumnaiḥ dyumnavattamaḥ
6,44,1,2,9,somaḥ sutaḥ saḥ indra te asti svadhā pate madaḥ
6,44,2,1,8,yaḥ śagmaḥ tuvi śagma te rāyaḥ dāmā matīnām
6,44,2,2,9,somaḥ sutaḥ saḥ indra te asti svadhā pate madaḥ
6,44,3,1,8,yena vṛddhaḥ na śavasā turaḥ na svābhiḥ ūtibhiḥ
6,44,3,2,9,somaḥ sutaḥ saḥ indra te asti svadhā pate madaḥ
6,44,4,1,8,tyam u vaḥ a prahaṇam gṛṇīṣe śavasaḥ patim
6,44,4,2,5,indram viśvāsāham naram maṃhiṣṭham viśvacarṣaṇim
6,44,5,1,7,yam vardhayanti id giraḥ patim turasya rādhasaḥ
6,44,5,2,8,tam id nu asya rodasī devī śuṣmam saparyataḥ
6,44,6,1,6,tat vaḥ ukthasya barhaṇā indrāya upastṛṇīṣaṇi
6,44,6,2,8,vipaḥ na yasya ūtayaḥ vi yat rohanti sakṣitaḥ
6,44,7,1,8,avidat dakṣam mitraḥ navīyān papānaḥ devebhyaḥ vasyaḥ acait
6,44,7,2,7,sasavān staulābhiḥ dhautarībhiḥ uruṣyā pāyuḥ abhavat sakhibhyaḥ
6,44,8,1,8,ṛtasya pathi vedhāḥ apāyi śriye manāṃsi devāsaḥ akran
6,44,8,2,9,dadhānaḥ nāma mahaḥ vacobhiḥ vapuḥ dṛśaye venyaḥ vi āvaḥ
6,44,9,1,8,dyumattamam dakṣam dhehi asme sedha janānām pūrvīḥ arātīḥ
6,44,9,2,8,varṣīyaḥ vayaḥ kṛṇuhi śacībhiḥ dhanasya sātau asmāṁ aviḍḍhi
6,44,10,1,11,indra tubhyam id maghavan abhūma vayam dātre harivas mā vi venaḥ
6,44,10,2,10,nakir āpiḥ dadṛśe martyatrā kim aṅga radhra codanam tvā āhuḥ
6,44,11,1,10,mā jasvane vṛṣabha naḥ rarīthāḥ mā te revataḥ sakhye riṣāma
6,44,11,2,11,pūrvīḥ te indra niṣṣidhaḥ janeṣu jahi a suṣvīn pra vṛha apṛṇataḥ
6,44,12,1,9,ud abhrāṇi iva stanayan iyarti indraḥ rādhāṃsi aśvyāni gavyā
6,44,12,2,12,tvam asi pradivaḥ kāru dhāyāḥ mā tvā a dāmānaḥ ā dabhan maghonaḥ
6,44,13,1,11,adhvaryo vīra pra mahe sutānām indrāya bhara sa hi asya rājā
6,44,13,2,8,yaḥ pūrvyābhiḥ uta nūtanābhiḥ gīrbhiḥ vāvṛdhe gṛṇatām ṛṣīṇām
6,44,14,1,9,asya made puru varpāṃsi vidvān indraḥ vṛtrāṇi apratī jaghāna
6,44,14,2,10,tam u pra hoṣi madhumantam asmai somam vīrāya śipriṇe pibadhyai
6,44,15,1,9,pātā sutam indraḥ astu somam hantā vṛtram vajreṇa mandasānaḥ
6,44,15,2,10,gantā yajñam parāvataḥ cit acchā vasuḥ dhīnām avitā kāru dhāyāḥ
6,44,16,1,9,idam tyad pātram indra pānam indrasya priyam amṛtam apāyi
6,44,16,2,10,matsat yathā saumanasāya devam vi asmat dveṣaḥ yuyavat vi aṃhaḥ
6,44,17,1,9,enā mandānaḥ jahi śūra śatrūn jāmim ajāmim maghavan amitrān
6,44,17,2,9,abhiṣeṇāṁ abhī ādediśānān parācaḥ indra pra mṛṇa jahi ca
6,44,18,1,12,āsu sma naḥ maghavan indra pṛtsu asmabhyam mahi varivaḥ su gam kaḥ
6,44,18,2,10,apām tokasya tanayasya jeṣe indra sūrīn kṛṇuhi smā naḥ ardham
6,44,19,1,10,ā tvā harayaḥ vṛṣaṇaḥ yujānāḥ vṛṣa rathāsaḥ vṛṣa raśmayaḥ atyāḥ
6,44,19,2,9,asmatrāñcaḥ vṛṣaṇaḥ vajra vāhaḥ vṛṣṇe madāya su yujaḥ vahantu
6,44,20,1,11,ā te vṛṣan vṛṣaṇaḥ droṇam asthuḥ ghṛta pruṣaḥ na ūrmayaḥ madantaḥ
6,44,20,2,9,indra pra tubhyam vṛṣabhiḥ sutānām vṛṣṇe bharanti vṛṣabhāya somam
6,44,21,1,9,vṛṣā asi divaḥ vṛṣabhaḥ pṛthivyāḥ vṛṣā sindhūnām vṛṣabhaḥ stiyānām
6,44,21,2,10,vṛṣṇe te induḥ vṛṣabha pīpāya svāduḥ rasaḥ madhu peyaḥ varāya
6,44,22,1,8,ayam devaḥ sahasā jāyamānaḥ indreṇa yujā paṇim astabhāyat
6,44,22,2,8,ayam svasya pituḥ āyudhāni induḥ amuṣṇāt aśivasya māyāḥ
6,44,23,1,10,ayam akṛṇot uṣasaḥ su patnīḥ ayam sūrye adadhāt jyotiḥ antar
6,44,23,2,9,ayam tri dhātu divi rocaneṣu triteṣu vindat amṛtam nigūḍham
6,44,24,1,9,ayam dyāvāpṛthivī vi skabhāyat ayam ratham ayunak sapta raśmim
6,44,24,2,10,ayam goṣu śacyā pakvam antar somaḥ dādhāra daśa yantram utsam
6,45,1,1,6,yaḥ ānayat parāvataḥ sunītī turvaśam yadum
6,45,1,2,5,indraḥ sa naḥ yuvā sakhā
6,45,2,1,8,a vipre cit vayaḥ dadhat anāśunā cit arvatā
6,45,2,2,4,indraḥ jetā hitam dhanam
6,45,3,1,6,mahīḥ asya praṇītayaḥ pūrvīḥ uta praśastayaḥ
6,45,3,2,4,na asya kṣīyante ūtayaḥ
6,45,4,1,7,sakhāyaḥ brahma vāhase arcata pra ca gāyata
6,45,4,2,5,sa hi naḥ pramatiḥ mahī
6,45,5,1,6,tvam ekasya vṛtrahan avitā dvayoḥ asi
6,45,5,2,4,uta īdṛśe yathā vayam
6,45,6,1,8,nayasi id u ati dviṣaḥ kṛṇoṣi uktha śaṃsinaḥ
6,45,6,2,4,nṛbhiḥ su vīraḥ ucyase
6,45,7,1,6,brahmāṇam brahma vāhasam gīrbhiḥ sakhāyam ṛgmiyam
6,45,7,2,4,gām na dohase huve
6,45,8,1,7,yasya viśvāni hastayoḥ ūcuḥ vasūni ni dvitā
6,45,8,2,2,vīrasya pṛtanāṣahaḥ
6,45,9,1,6,vi dṛﾱhāni cit adrivas janānām śacīpate
6,45,9,2,4,vṛha māyāḥ an ānata
6,45,10,1,9,tam u tvā satya soma pāḥ indra vājānām pate
6,45,10,2,2,ahūmahi śravasyavaḥ
6,45,11,1,11,tam u tvā yaḥ purā āsitha yaḥ vā nūnam hite dhane
6,45,11,2,4,havyaḥ sa śrudhī havam
6,45,12,1,6,dhībhiḥ arvadbhiḥ arvataḥ vājāṁ indra śravāyyān
6,45,12,2,4,tvayā jeṣma hitam dhanam
6,45,13,1,8,abhūḥ u vīra girvaṇaḥ mahāṁ indra dhane hite
6,45,13,2,2,bhare vitantasāyyaḥ
6,45,14,1,7,yā te ūtiḥ amitra han makṣūjavastamā asati
6,45,14,2,4,tayā naḥ hinuhi ratham
6,45,15,1,5,sa rathena rathītamaḥ asmākena abhiyugvanā
6,45,15,2,4,jeṣi jiṣṇo hitam dhanam
6,45,16,1,8,yaḥ ekaḥ id tam u stuhi kṛṣṭīnām vicarṣaṇiḥ
6,45,16,2,4,patiḥ jajñe vṛṣa kratuḥ
6,45,17,1,8,yaḥ gṛṇatām id āsitha āpiḥ ūtī śivaḥ sakhā
6,45,17,2,5,sa tvam naḥ indra mṛḍaya
6,45,18,1,6,dhiṣva vajram gabhastyoḥ rakṣaḥ hatyāya vajrivas
6,45,18,2,3,sāsahīṣṭhāḥ abhi spṛdhaḥ
6,45,19,1,6,pratnam rayīṇām yujam sakhāyam kīri codanam
6,45,19,2,3,brahma vāhastamam huve
6,45,20,1,7,sa hi viśvāni pārthivāṁ ekaḥ vasūni patyate
6,45,20,2,2,girvaṇastamaḥ adhriguḥ
6,45,21,1,8,sa naḥ niyudbhiḥ ā pṛṇa kāmam vājebhiḥ aśvibhiḥ
6,45,21,2,3,gomadbhiḥ gopate dhṛṣat
6,45,22,1,7,tat vaḥ gāya sute sacā puruhūtāya satvane
6,45,22,2,5,śam yat gave na śākine
6,45,23,1,8,na ghā vasuḥ ni yamate dānam vājasya gomataḥ
6,45,23,2,5,yat sīm upa śravat giraḥ
6,45,24,1,8,kuvitsasya pra hi vrajam gomantam dasyu hā gamat
6,45,24,2,4,śacībhiḥ apa naḥ varat
6,45,25,1,8,imāḥ u tvā śatakrato abhi pra nonuvuḥ giraḥ
6,45,25,2,4,indra vatsam na mātaraḥ
6,45,26,1,7,dūṇāśam sakhyam tava gauḥ asi vīra gavyate
6,45,26,2,3,aśvaḥ aśvāyate bhava
6,45,27,1,7,sa mandasva hi andhasaḥ rādhase tanvā mahe
6,45,27,2,4,na stotāram nide karaḥ
6,45,28,1,8,imāḥ u tvā sute sute nakṣante girvaṇaḥ giraḥ
6,45,28,2,4,vatsam gāvaḥ na dhenavaḥ
6,45,29,1,4,purūtamam purūṇām stotṝṇām vivāci
6,45,29,2,2,vājebhiḥ vājayatām
6,45,30,1,7,asmākam indra bhūtu te stomaḥ vāhiṣṭhaḥ antamaḥ
6,45,30,2,4,asmān rāye mahe hinu
6,45,31,1,6,adhi bṛbuḥ paṇīnām varṣiṣṭhe mūrdhan asthāt
6,45,31,2,4,uruḥ kakṣaḥ na gāṅgyaḥ
6,45,32,1,7,yasya vāyoḥ iva dravat bhadrā rātiḥ sahasriṇī
6,45,32,2,3,sadyas dānāya maṃhate
6,45,33,1,9,tat su naḥ viśve aryaḥ ā sadā gṛṇanti kāravaḥ
6,45,33,2,6,bṛbum sahasra dātamam sūrim sahasra sātamam
6,46,1,1,7,tvām id hi havāmahe sātā vājasya kāravaḥ
6,46,1,2,8,tvām vṛtreṣu indra satpatim naraḥ tvām kāṣṭhāsu arvataḥ
6,46,2,1,9,sa tvam naḥ citra vajrahasta dhṛṣṇuyā maha stavānaḥ adrivas
6,46,2,2,10,gām aśvam rathyam indra sam kira satrā vājam na jigyuṣe
6,46,3,1,7,yaḥ satrāhā vicarṣaṇiḥ indram tam hūmahe vayam
6,46,3,2,9,sahasra muṣka tuvi nṛmṇa satpate bhava samatsu naḥ vṛdhe
6,46,4,1,8,bādhase janān vṛṣabha iva manyunā ghṛṣau mīḍhe ṛcīṣama
6,46,4,2,8,asmākam bodhi avitā mahā dhane tanūṣu apsu sūrye
6,46,5,1,8,indra jyeṣṭham naḥ ā bharam ojiṣṭham papuri śravaḥ
6,46,5,2,10,yena ime citra vajrahasta rodasī ā ubhe su śipra prāḥ
6,46,6,1,7,tvām ugram avase carṣaṇīsaham rājan deveṣu hūmahe
6,46,6,2,9,viśvā su naḥ vithurā pibdanā vaso amitrān suṣahān kṛdhi
6,46,7,1,8,yat indra nāhuṣīṣu ām ojaḥ nṛmṇam ca kṛṣṭiṣu
6,46,7,2,10,yat vā pañca kṣitīnām dyumnam ā bhara satrā viśvāni pauṃsyā
6,46,8,1,12,yat vā tṛkṣau maghavan druhyau ā jane yat pūrau kad ca vṛṣṇyam
6,46,8,2,8,asmabhyam tat rirīhi sam nṛṣāhye amitrān pṛtsu turvaṇe
6,46,9,1,7,indra tri dhātu śaraṇam tri varūtham svastimat
6,46,9,2,9,chardiḥ yaccha maghavadbhyaḥ ca mahyam ca yāvaya didyum ebhyaḥ
6,46,10,1,7,ye gavyatā manasā śatrum ādabhuḥ abhipraghnanti dhṛṣṇuyā
6,46,10,2,10,adha smā naḥ maghavan indra girvaṇaḥ tanū pāḥ antamaḥ bhava
